date,lat,lon,HCHO,NO2,CO,aerosol_index,temp,RH,wind_speed
2023-10-14,6.0,68.0,6.710139536102856e-05,3.605197753251477e-05,0.016002933352239963,0.08843117034533302,33.0,44.8,2.4
2023-10-14,6.0,68.5,7.315673637440874e-05,3.793649291611279e-05,0.018153288654047122,0.32718293663011777,34.3,46.5,2.3
2023-10-14,6.0,69.0,7.324151421199292e-05,4.1089209437456804e-05,0.016821276160919264,0.265405174125664,33.8,56.5,2.3
2023-10-14,6.0,69.5,6.353798313543679e-05,4.096391455885687e-05,0.01612771184005196,0.3737850532446137,34.1,45.2,2.2
2023-10-14,6.0,70.0,6.857145987559574e-05,3.5578167431616135e-05,0.02089836777894433,0.2876341382965774,33.0,66.8,2.5
2023-10-14,6.0,70.5,5.700071891820555e-05,4.229849004894804e-05,0.017760867213648487,-0.07465695516491827,31.8,62.4,3.7
2023-10-14,6.0,71.0,5.7127400441397974e-05,3.7259472012664215e-05,0.015388916240972213,0.14550738313424003,33.6,69.3,4.6
2023-10-14,6.0,71.5,6.278079812661518e-05,3.9005591412161706e-05,0.021732760193433013,0.23502900704475838,33.0,56.4,2.1
2023-10-14,6.0,72.0,6.822407538114923e-05,4.180413113185978e-05,0.02016834752067091,0.37418443302746507,33.5,73.0,4.1
2023-10-14,6.0,72.5,7.019811149399005e-05,4.489210907796016e-05,0.02369748295392344,0.22033865292320748,33.0,66.0,3.1
2023-10-14,6.0,73.0,6.912472753156639e-05,3.645018817646411e-05,0.019131034409509116,0.5478065171183261,33.7,65.8,3.4
2023-10-14,6.0,73.5,6.075174478792742e-05,3.9710735056563886e-05,0.01837309949161501,-0.02823456975708899,33.5,60.8,2.8
2023-10-14,6.0,74.0,5.9617207538309247e-05,3.978174341149715e-05,0.02405517617292469,0.15724901759864218,33.1,59.7,3.0
2023-10-14,6.0,74.5,7.004626088650134e-05,3.640933029501963e-05,0.02416614870170604,0.23810367362478707,33.2,53.6,3.3
2023-10-14,6.0,75.0,7.075676854182023e-05,4.352718993782658e-05,0.017429947160866422,0.2329549701932109,35.9,55.6,2.3
2023-10-14,6.0,75.5,6.0913454015181344e-05,4.0232685175455236e-05,0.019861631917504344,0.2604665848577858,33.6,45.1,3.2
2023-10-14,6.0,76.0,6.036254325522222e-05,3.873599734604326e-05,0.01735656947667936,0.38875944239840654,33.9,45.3,2.1
2023-10-14,6.0,76.5,7.151856182962017e-05,3.53030764077834e-05,0.016465424931197053,0.193745003669127,32.8,46.9,2.9
2023-10-14,6.0,77.0,7.067970288012444e-05,3.990620054472601e-05,0.024006282049260117,0.499986612680869,33.5,47.7,2.4
2023-10-14,6.0,77.5,6.19755520451876e-05,3.827248057359753e-05,0.019732123975735913,0.29026050841871287,35.8,45.5,2.1
2023-10-14,6.0,78.0,5.680402850919567e-05,3.9389771484492845e-05,0.018594750657948383,0.3602778609924008,34.3,41.0,2.3
2023-10-14,6.0,78.5,7.038646780839063e-05,3.571760187876188e-05,0.01516881904523075,-0.06297062807242182,32.9,39.4,2.4
2023-10-14,6.0,79.0,6.412532426483512e-05,4.2574202129476164e-05,0.01765201565212285,0.21685151070316777,33.5,47.4,3.1
2023-10-14,6.0,79.5,6.353111332653904e-05,4.434006126061484e-05,0.015467540267980761,0.3883389934869287,32.3,43.5,3.5
2023-10-14,6.0,80.0,7.222449293950805e-05,3.774529757600976e-05,0.017621084673541672,0.3954331063054963,32.0,52.8,3.1
2023-10-14,6.0,80.5,5.6828497544580004e-05,3.77097165914537e-05,0.01998771017907124,0.2599273894404155,34.7,56.6,3.8
2023-10-14,6.0,81.0,6.005321139413655e-05,4.384520168213419e-05,0.024536130062382026,0.29590223355983514,33.3,56.8,2.8
2023-10-14,6.0,81.5,5.728885334727894e-05,3.911069509369168e-05,0.0182263166460154,0.2587923698554042,34.0,52.1,2.5
2023-10-14,6.0,82.0,6.089042724630731e-05,4.279077327453464e-05,0.02102033429517029,0.09914267527557077,32.8,67.3,3.3
2023-10-14,6.0,82.5,6.139691316700728e-05,4.053792645000669e-05,0.02484245895294525,0.3706307795453802,32.8,62.8,2.2
2023-10-14,6.0,83.0,6.500723871232004e-05,4.1470585889247024e-05,0.020200754533325475,0.2597544848573329,34.4,70.6,2.2
2023-10-14,6.0,83.5,5.462034235691076e-05,3.934235377965699e-05,0.016111030183637333,0.28865000915391553,33.9,71.1,2.9
2023-10-14,6.0,84.0,6.162969546609132e-05,3.844600880388212e-05,0.018811155296218084,0.5908815838066653,31.9,60.2,2.8
2023-10-14,6.0,84.5,6.815014624586593e-05,4.301274321309618e-05,0.015601078982944406,0.30969177821213373,33.6,59.3,2.8
2023-10-14,6.0,85.0,6.842680958036759e-05,4.0815342558418224e-05,0.02368815311658834,0.5620682958399996,33.7,61.0,3.6
2023-10-14,6.0,85.5,6.576273252482904e-05,4.122513716054092e-05,0.02021050647241247,0.15863385132049795,33.6,51.0,3.7
2023-10-14,6.0,86.0,7.2739056129042e-05,4.031166661524141e-05,0.021643503611299127,0.38521438900631055,34.0,51.5,2.2
2023-10-14,6.0,86.5,7.169971633388891e-05,4.460260800925517e-05,0.01528680736774048,0.5051950082693508,33.4,47.4,2.1
2023-10-14,6.0,87.0,5.8704235927938975e-05,3.7123692439009794e-05,0.02223548231531195,0.23641368394400186,33.1,45.2,3.1
2023-10-14,6.0,87.5,6.535032429769748e-05,4.344300130136341e-05,0.017226091896980274,0.2551972052455796,34.3,39.7,2.8
2023-10-14,6.0,88.0,5.449224115830175e-05,3.591870658591131e-05,0.01887655367103002,0.29374934683530113,33.6,48.0,3.2
2023-10-14,6.0,88.5,5.713421351744322e-05,4.112738142207187e-05,0.023818387905060207,0.17255531642338995,32.3,30.8,3.5
2023-10-14,6.0,89.0,6.897901820015973e-05,3.9798446674750235e-05,0.02199800190321367,0.32491399720084263,34.2,40.8,2.8
2023-10-14,6.0,89.5,6.849784125121338e-05,4.312244205028206e-05,0.015596556129513252,0.40259887596530775,34.1,47.5,2.6
2023-10-14,6.0,90.0,6.445866758402984e-05,3.6833696999167446e-05,0.020486648849554378,0.12087568452124348,32.8,29.6,3.2
2023-10-14,6.0,90.5,6.858779469890656e-05,4.048339089722428e-05,0.02260664173176206,0.2485166487145787,33.3,37.6,2.8
2023-10-14,6.0,91.0,5.81913640687625e-05,4.2217224067770874e-05,0.020464716172412977,0.40250580975771716,33.2,26.8,2.5
2023-10-14,6.0,91.5,6.892291822731568e-05,4.033549874795212e-05,0.021036696599744727,0.5111760218715042,32.2,25.8,2.5
2023-10-14,6.0,92.0,5.904274662943334e-05,3.812595945598383e-05,0.02342018889416484,0.10679185707798175,31.2,29.5,3.6
2023-10-14,6.0,92.5,5.4318874175325054e-05,4.267025688212385e-05,0.021442438625121654,0.19780660578859405,33.4,15.0,2.9
2023-10-14,6.0,93.0,5.8101666069566694e-05,4.430924295239132e-05,0.019678130875268592,0.39720498416075917,33.1,29.9,3.4
2023-10-14,6.0,93.5,5.4641758696731505e-05,3.664704683696222e-05,0.018237524238715812,0.48076179846802336,33.4,15.0,2.8
2023-10-14,6.0,94.0,6.518823019166046e-05,3.537004545835521e-05,0.02005624781035325,0.25284240369789723,31.3,15.0,2.2
2023-10-14,6.0,94.5,6.434919155966414e-05,3.805141906361525e-05,0.024627849980106233,0.1876069579942228,35.7,15.0,2.1
2023-10-14,6.0,95.0,6.264437266975709e-05,3.854427925533113e-05,0.016454064406136046,0.42399479328408596,33.0,15.0,3.6
2023-10-14,6.0,95.5,5.443696158061398e-05,4.296126819723619e-05,0.023464945697334476,0.4211355490106965,32.2,15.0,2.4
2023-10-14,6.0,96.0,5.664981984952398e-05,3.717834109010118e-05,0.015827530167391805,0.09341743370796282,32.0,15.0,2.6
2023-10-14,6.0,96.5,6.397148758961471e-05,4.1767225496851194e-05,0.019572848725301222,0.25033173151345556,35.4,15.0,2.2
