date,lat,lon,HCHO,NO2,CO,aerosol_index,temp,RH,wind_speed
2023-11-14,6.0,68.0,8.68175341522772e-05,3.9962016322801104e-05,0.02304514772450087,0.10677789135948812,34.7,53.4,2.7
2023-11-14,6.0,68.5,9.547408162885869e-05,3.9423334288512567e-05,0.022494545364658978,0.3408497729498398,35.7,40.2,2.6
2023-11-14,6.0,69.0,8.912304027305183e-05,3.723838765754629e-05,0.015064477311165366,0.1250519327202858,33.6,44.9,2.7
2023-11-14,6.0,69.5,9.244497028999177e-05,4.485837627716269e-05,0.01956031447707939,0.31949640667363066,34.0,54.4,3.5
2023-11-14,6.0,70.0,9.676872336611158e-05,3.5698321231253846e-05,0.020121572489648104,0.2116956895705396,33.6,62.9,2.8
2023-11-14,6.0,70.5,8.809388723463443e-05,4.050485437723706e-05,0.016781294363764056,0.24509164503570188,34.1,72.4,2.2
2023-11-14,6.0,71.0,9.284425019496692e-05,4.019548430795658e-05,0.018013880346839838,0.32035892470264066,35.3,75.0,2.1
2023-11-14,6.0,71.5,9.99900671733102e-05,4.1487727646640395e-05,0.02250306428159147,-0.007033589712068966,33.0,72.0,3.8
2023-11-14,6.0,72.0,8.519545467191848e-05,3.624572178361277e-05,0.02347555628931515,0.3794156016468213,33.9,69.1,2.3
2023-11-14,6.0,72.5,0.00010036437826290492,3.900058882498082e-05,0.021880780453668886,0.32545427581338565,34.0,70.6,2.7
2023-11-14,6.0,73.0,0.0001031393420876055,4.449354705672387e-05,0.017551039397733146,0.21848273931901485,34.6,55.7,2.3
2023-11-14,6.0,73.5,0.00010010271117440392,3.9978628773271936e-05,0.01652316524658491,0.3081802390351198,34.6,56.2,2.7
2023-11-14,6.0,74.0,0.0001047061655872764,3.9636821052863764e-05,0.024605146214286524,0.27349842932414753,34.1,55.4,3.4
2023-11-14,6.0,74.5,9.995784960319425e-05,4.341089331086425e-05,0.017095058944843224,0.3615871693160533,33.9,56.8,2.9
