date,lat,lon,HCHO,NO2,CO,aerosol_index,temp,RH,wind_speed
2023-10-06,6.0,68.0,9.351730580985702e-05,3.52459408400249e-05,0.017464984079714852,0.3266471202922287,34.0,44.9,2.1
2023-10-06,6.0,68.5,9.349111472875315e-05,3.966862024531427e-05,0.01569462060072991,0.5270546321646659,34.5,44.1,2.7
2023-10-06,6.0,69.0,0.00010179366550390794,3.9545427435641184e-05,0.02110185469244333,0.31711056369449875,32.3,49.9,2.2
2023-10-06,6.0,69.5,0.00010177871264423139,4.284251234232065e-05,0.01730243835665335,0.24291914894273545,34.0,50.1,2.6
2023-10-06,6.0,70.0,8.656275461340224e-05,4.391845035012099e-05,0.01759481075974023,0.4691858238055823,34.4,56.5,2.9
2023-10-06,6.0,70.5,9.686649160772944e-05,3.878832617392378e-05,0.015331381188140503,0.17184399362148484,33.9,64.8,3.1
2023-10-06,6.0,71.0,0.00010329431878897452,3.8042645608354184e-05,0.024017505065352537,0.3844706450926523,35.4,61.9,4.3
2023-10-06,6.0,71.5,0.00010379768036535034,4.118620283399094e-05,0.01967592837292377,0.6690542970460209,33.8,67.6,2.3
2023-10-06,6.0,72.0,0.00010179327965073058,3.638970766414637e-05,0.024746975980491345,0.3379029717091645,33.8,66.9,2.4
2023-10-06,6.0,72.5,9.149524429026937e-05,3.5329991370565873e-05,0.01644836173652197,0.1457790362547649,33.2,64.6,2.9
2023-10-06,6.0,73.0,8.882978932873478e-05,3.932532974063655e-05,0.015712693827928195,0.4830768544854042,34.3,58.3,2.8
2023-10-06,6.0,73.5,9.685866203273973e-05,3.728510424670299e-05,0.020086516795936163,0.46743868016182555,34.3,58.2,2.3
2023-10-06,6.0,74.0,9.302690552275158e-05,3.958270111500201e-05,0.018486776817244373,0.37165260250916454,33.5,62.8,3.9
2023-10-06,6.0,74.5,9.181650010895229e-05,3.8446859973324164e-05,0.0199293237998463,0.19089776582189338,33.3,48.5,3.0
2023-10-06,6.0,75.0,8.735446480072263e-05,4.012669854131779e-05,0.018015136481720706,0.258493049973593,33.1,48.7,2.4
2023-10-06,6.0,75.5,9.088701831892125e-05,4.403133169287919e-05,0.02312515260150464,0.5185177645497736,35.5,43.6,2.8
2023-10-06,6.0,76.0,9.241854741061403e-05,4.0768582569349105e-05,0.024842715423587236,0.3101025905159351,34.5,46.4,2.7
