date,lat,lon,HCHO,NO2,CO,aerosol_index,temp,RH,wind_speed
2023-11-26,6.0,68.0,0.00011029891279455535,4.152006760226515e-05,0.023501927079171207,0.2273985420078567,33.1,55.3,2.7
2023-11-26,6.0,68.5,0.00011357713863770158,3.8109564819249264e-05,0.024051442330938734,0.2799721004848936,34.4,55.6,2.8
2023-11-26,6.0,69.0,0.00011437990154031884,3.9440753773486826e-05,0.02336998298020373,0.4935049154732176,33.9,57.5,2.6
2023-11-26,6.0,69.5,0.0001262337515572504,3.78581583651914e-05,0.020598940401119526,0.26808734230823295,33.3,58.2,2.2
2023-11-26,6.0,70.0,0.00011348372031352981,4.293509977648249e-05,0.022465882931048023,0.20798822292074665,34.6,57.3,2.8
2023-11-26,6.0,70.5,0.0001186522369633885,4.001922807274919e-05,0.018298798462498756,0.4896540401268489,33.8,65.0,3.6
2023-11-26,6.0,71.0,0.00011304746301857242,4.2479923832463014e-05,0.020374597077178706,0.09154098900392152,33.9,51.8,2.7
2023-11-26,6.0,71.5,0.0001283219061021131,3.7766594282421495e-05,0.023322982274850204,0.44660103810975005,33.9,70.6,2.3
2023-11-26,6.0,72.0,0.00012788690375167093,3.712044373788306e-05,0.017798405629366906,0.1326772366979424,34.2,72.9,2.9
2023-11-26,6.0,72.5,0.000120697283922402,4.454547074985966e-05,0.023635542306204068,0.21883732880312062,34.1,67.9,2.9
2023-11-26,6.0,73.0,0.00011139466952510819,3.727545336921871e-05,0.019949330371451926,0.33811774870141137,34.6,67.1,2.4
2023-11-26,6.0,73.5,0.00012651910416670072,3.9338742705119175e-05,0.016199111116954087,0.3707777813077189,33.1,56.5,3.7
2023-11-26,6.0,74.0,0.0001137435341502902,4.4054353210607554e-05,0.021157745683537822,0.41671713307415054,33.2,59.1,2.7
2023-11-26,6.0,74.5,0.00012857050522258962,4.375856137769639e-05,0.017716994261043246,0.21910698801659248,33.4,57.9,2.5
2023-11-26,6.0,75.0,0.00011862718165864868,3.692797916370875e-05,0.015898304683982407,0.1594561713577348,34.1,54.1,2.4
2023-11-26,6.0,75.5,0.00011308832172647566,4.301297830036223e-05,0.02147563528861223,0.38687501951468534,34.0,51.7,2.9
2023-11-26,6.0,76.0,0.00012753170330241992,3.83625807640388e-05,0.022371666911384515,0.3120532557034645,35.4,47.3,2.3
2023-11-26,6.0,76.5,0.00012892819483138266,3.8759815031473985e-05,0.019818933655720194,0.19233744191837834,33.8,41.8,2.2
2023-11-26,6.0,77.0,0.00012960270702859632,4.235057429559243e-05,0.018500069021768296,0.2881771202505759,33.3,42.2,3.5
2023-11-26,6.0,77.5,0.0001239938492583417,4.182252273511841e-05,0.017790906288805437,0.23207339881826927,32.6,38.1,2.7
2023-11-26,6.0,78.0,0.0001229153511096868,4.2910987073562176e-05,0.02351478996998344,0.33170640767535897,32.4,49.1,2.6
2023-11-26,6.0,78.5,0.0001256755646221977,4.193746727864644e-05,0.024774143089174486,0.4785748019835075,32.5,51.5,3.3
2023-11-26,6.0,79.0,0.00012369499740681113,3.724178794849764e-05,0.015605907866786898,0.25643573813818626,33.3,48.3,2.1
2023-11-26,6.0,79.5,0.0001150693283641742,4.42633385636e-05,0.022933786258367596,0.3744555575372242,34.2,57.0,2.8
2023-11-26,6.0,80.0,0.00011303567417681944,4.4396479406730974e-05,0.020526442286564046,0.30756877604702737,32.9,51.6,2.4
2023-11-26,6.0,80.5,0.00011602683550835696,3.743226560400323e-05,0.015227628814149895,0.10493834952070633,32.1,55.7,3.2
2023-11-26,6.0,81.0,0.00012251533095658558,3.7287080571445414e-05,0.02187823767027948,0.31378353373645274,32.7,57.2,2.2
2023-11-26,6.0,81.5,0.00011136876225739453,4.163463407166315e-05,0.020996760267887556,0.4350122997111958,34.9,63.4,3.7
2023-11-26,6.0,82.0,0.0001283070416492996,4.100145958802452e-05,0.02216985444425776,0.2661748503271902,34.9,67.8,2.7
2023-11-26,6.0,82.5,0.0001200033868826719,3.6102337648624664e-05,0.023342254681021128,0.5435206176744256,35.2,62.4,3.1
2023-11-26,6.0,83.0,0.00011358351415158001,3.941740671545179e-05,0.019228541536275033,0.5267962298834717,33.7,68.4,3.5
2023-11-26,6.0,83.5,0.00011905902111932035,4.3008382341664804e-05,0.021252199375148387,0.767988042969548,34.9,65.1,2.4
2023-11-26,6.0,84.0,0.00011880332876178331,4.166304657373823e-05,0.016716141893137224,0.47758964878600707,34.6,64.3,2.9
2023-11-26,6.0,84.5,0.00012677649713742782,4.340917622692332e-05,0.0174509097817942,0.16857268352731514,33.8,66.3,2.3
2023-11-26,6.0,85.0,0.00012786368663568403,3.709363919992369e-05,0.01939862638396556,0.11945943309837964,33.8,59.8,2.8
2023-11-26,6.0,85.5,0.00012290230417062153,3.5831165012944345e-05,0.02365860238302822,0.3501514700444464,31.2,50.3,2.9
2023-11-26,6.0,86.0,0.0001260914780132552,3.775663336335454e-05,0.02373051751812714,0.42704207586847076,33.0,54.3,2.6
2023-11-26,6.0,86.5,0.00012071321363022642,3.856340399423122e-05,0.023002558841226362,0.5229326140038976,34.6,52.5,3.0
2023-11-26,6.0,87.0,0.00012538859997083933,3.7654092896186175e-05,0.01576449303469534,0.5332482589963399,34.4,50.3,2.4
2023-11-26,6.0,87.5,0.00011238690349761442,3.8137629903610586e-05,0.015171626748125114,0.5682995670759046,34.9,45.6,2.3
2023-11-26,6.0,88.0,0.00012137996529099216,4.429916998520178e-05,0.017495558278943005,0.4126291739045119,33.4,46.8,2.9
2023-11-26,6.0,88.5,0.0001295461142999176,4.285669581881219e-05,0.01915506867660738,0.16876217396515777,33.3,29.9,3.0
2023-11-26,6.0,89.0,0.0001236099779748246,4.1494054783724235e-05,0.01731090914657231,0.4251861023144807,34.1,40.2,2.4
2023-11-26,6.0,89.5,0.00012017904133706978,3.935839572371159e-05,0.023816364212165632,0.2887352987024924,33.6,38.4,3.3
2023-11-26,6.0,90.0,0.00011062903905848782,3.680657816680632e-05,0.02010168330701304,0.4990821110173509,33.4,33.7,2.5
2023-11-26,6.0,90.5,0.00012285856983738035,3.5786083588180966e-05,0.024494470251701317,-0.04190954489127052,33.9,38.6,2.2
2023-11-26,6.0,91.0,0.0001290483237008264,4.3581289333202974e-05,0.02487528517760279,0.15652141216333995,32.7,21.9,3.4
2023-11-26,6.0,91.5,0.00011859943041952021,4.134187437794405e-05,0.018995497365789444,0.23160952012074784,35.1,33.4,3.7
2023-11-26,6.0,92.0,0.00012095201311235172,4.314813383019797e-05,0.01789009836761465,0.20290209234758286,33.3,24.8,2.5
2023-11-26,6.0,92.5,0.00011709932404348818,4.1216241317821174e-05,0.02175901641635006,0.07160563973183282,34.8,18.1,2.5
2023-11-26,6.0,93.0,0.00011340361188755633,4.056063505643676e-05,0.016188571990550835,0.29956519419505384,31.8,16.5,2.2
2023-11-26,6.0,93.5,0.00012041274200451808,4.455813425034431e-05,0.019862646237726454,0.05026960533830596,34.4,15.0,2.2
2023-11-26,6.0,94.0,0.00012632018290328428,4.0405610860176905e-05,0.024105495070899655,0.5007633494922741,33.4,18.8,2.2
2023-11-26,6.0,94.5,0.00011889928849215509,4.305273090609035e-05,0.020688107188472717,-0.03605592420567505,34.0,15.0,3.4
2023-11-26,6.0,95.0,0.00012982219946985101,3.749707181173597e-05,0.015888746591320533,0.3953174979227492,33.2,15.0,2.3
2023-11-26,6.0,95.5,0.00011859747981369555,4.146359176843631e-05,0.023045389487651197,0.1991546443749549,32.1,15.0,3.0
2023-11-26,6.0,96.0,0.00011473435055448282,3.572615179217241e-05,0.019734427167359906,0.19971707718212103,32.1,15.0,2.2
2023-11-26,6.0,96.5,0.00012247732980372547,3.713335647950563e-05,0.015119100493558735,0.371289198394881,33.1,15.0,2.5
2023-11-26,6.0,97.0,0.00011660671112591441,3.505460311643976e-05,0.015422304735437674,0.332750607250127,33.9,15.0,2.2
2023-11-26,6.0,97.5,0.00011310490167828527,4.338646706999333e-05,0.01952657190670433,0.3044854984592075,35.5,15.0,3.5
2023-11-26,6.0,98.0,0.00011480886967768585,3.671312699096387e-05,0.016893085181538293,0.29690440619452163,34.3,15.0,2.6
2023-11-26,6.5,68.0,0.00012620158137201346,4.095470776644901e-05,0.01770201954337733,0.36722098281622606,33.4,52.0,2.2
2023-11-26,6.5,68.5,0.00011405447929693758,3.725108153197503e-05,0.02459035555571099,0.13333958036326796,35.2,44.9,4.0
2023-11-26,6.5,69.0,0.00012376771067239552,4.1588573427306997e-05,0.018851618981902338,0.07881287923271585,31.7,59.8,3.2
2023-11-26,6.5,69.5,0.00011838047461258593,4.189908078081833e-05,0.015134825514478645,0.38376373782723283,32.9,51.3,3.1
2023-11-26,6.5,70.0,0.0001109341861980032,4.109388146180538e-05,0.02274226015372121,0.3982673272701801,31.9,62.4,2.6
2023-11-26,6.5,70.5,0.0001174708238721964,3.8495013197665274e-05,0.017236859290738128,0.5441701741653313,35.3,62.6,3.9
2023-11-26,6.5,71.0,0.0001230377910603089,4.157588268782854e-05,0.02186854105778543,-0.08771150727237748,32.7,63.8,3.0
2023-11-26,6.5,71.5,0.0001211408566243129,4.024481551029453e-05,0.016835814449855175,0.3718016969547362,32.3,61.8,2.4
2023-11-26,6.5,72.0,0.00011093606778348194,4.426151069697911e-05,0.023036052361423087,0.3650700633813331,34.3,66.0,2.6
2023-11-26,6.5,72.5,0.0001211888459515402,4.222599501324108e-05,0.02142904874685313,0.48418764269224296,32.6,73.3,2.2
2023-11-26,6.5,73.0,0.00011266844087956703,3.595375807472429e-05,0.01763848930847243,0.3518762708893298,34.8,62.8,2.5
2023-11-26,6.5,73.5,0.00012881877480674152,3.89555899089243e-05,0.023406315756551672,0.48365312601878374,32.7,60.1,3.2
2023-11-26,6.5,74.0,0.0001187711191937467,3.7267217223569645e-05,0.016305769323303018,0.25223557599561824,33.9,63.3,2.5
2023-11-26,6.5,74.5,0.00012692100809392196,3.7885788786883894e-05,0.020976601373008125,0.618641654918721,34.4,56.7,2.2
2023-11-26,6.5,75.0,0.00011147528394997921,3.531450423184207e-05,0.02303512745808206,0.2860088643902389,33.6,50.5,2.3
2023-11-26,6.5,75.5,0.00011683023321893424,3.558138830864085e-05,0.019961185690356917,0.04538436115382277,33.7,47.6,2.4
2023-11-26,6.5,76.0,0.00011067459803607107,4.4283388613467065e-05,0.021506416530586252,0.4340182124003694,33.2,40.0,2.6
2023-11-26,6.5,76.5,0.00012781390184179485,4.221874003403292e-05,0.01928430524461852,0.35154344972066415,33.5,46.0,2.2
2023-11-26,6.5,77.0,0.00012198232769424115,4.2559843223340263e-05,0.016564596554401827,0.27865366805273245,32.8,46.3,3.0
2023-11-26,6.5,77.5,0.00011576810087366467,3.519696358996492e-05,0.016719782752646843,0.10831467989709331,32.4,49.2,2.8
2023-11-26,6.5,78.0,0.00011737711341245872,3.7368609191008353e-05,0.020618327255125933,0.13800254430677922,33.1,45.5,2.3
2023-11-26,6.5,78.5,0.00011494915428057601,4.448286209268368e-05,0.018633386714997126,0.1261533670755793,32.7,41.5,3.3
2023-11-26,6.5,79.0,0.00012694902877512134,4.030131178125521e-05,0.021781257291950355,0.2310403741330873,32.2,48.4,2.5
2023-11-26,6.5,79.5,0.00012405840747372834,4.370889516248437e-05,0.024493842730449546,0.2981816443243281,34.4,55.0,2.4
2023-11-26,6.5,80.0,0.00011270240408980125,4.099679939989461e-05,0.022303731630980192,0.2821137296275663,33.5,51.0,2.2
2023-11-26,6.5,80.5,0.00012417443319995598,3.7106569138705226e-05,0.022776755000317714,0.21179942509713712,34.3,49.6,3.3
2023-11-26,6.5,81.0,0.00011485460941535041,4.207739468863446e-05,0.02364645186498384,0.467511468293085,31.5,66.7,2.5
2023-11-26,6.5,81.5,0.00012101567151466068,4.49117262835913e-05,0.024923748429109837,0.2599853496914473,34.7,66.3,2.6
2023-11-26,6.5,82.0,0.00011387754153457987,3.9544707250807486e-05,0.018027902081043715,0.18699808412257535,32.5,60.6,2.2
2023-11-26,6.5,82.5,0.00011775686484213698,4.328504089947539e-05,0.02344857427627285,0.014070694574659148,33.4,60.6,2.2
2023-11-26,6.5,83.0,0.00012216392731987936,3.5600929731851936e-05,0.01794738391847709,0.23451297110796804,34.8,62.3,2.3
2023-11-26,6.5,83.5,0.00011053260184173937,3.536264827948029e-05,0.018874853691749634,0.426558034489845,31.8,62.3,3.2
2023-11-26,6.5,84.0,0.00011409615625563114,3.653106333823169e-05,0.015633758032367065,0.22246945041195726,33.1,66.4,3.7
2023-11-26,6.5,84.5,0.00012236275766921306,3.727039693270877e-05,0.016963247557466234,0.280404336240391,33.6,59.6,2.7
2023-11-26,6.5,85.0,0.00011902431167876624,3.6877818051179097e-05,0.01906012883770414,0.22936923224884798,33.2,65.8,2.2
2023-11-26,6.5,85.5,0.00012910917804989994,4.026139744817261e-05,0.01933473459424894,0.16897396336138643,34.9,48.1,2.4
2023-11-26,6.5,86.0,0.00012764621785956272,4.204186455572542e-05,0.01568212259859207,0.45352357820432276,33.2,48.0,2.3
2023-11-26,6.5,86.5,0.0001139916024079633,4.4584861257514646e-05,0.024392180924335198,0.3936326084680625,34.2,55.7,3.0
2023-11-26,6.5,87.0,0.00012692418619155826,3.659950774522404e-05,0.018621071240026113,0.5464831714214441,33.1,45.6,2.7
2023-11-26,6.5,87.5,0.0001283388302300954,4.232248869381754e-05,0.017202289312536923,0.2746531429374913,31.5,43.4,2.3
2023-11-26,6.5,88.0,0.00012736233841409905,3.650595198739004e-05,0.015043941613995805,0.13822874110004424,33.5,43.8,2.2
2023-11-26,6.5,88.5,0.00011320125843397961,3.666744267443536e-05,0.020405833210257084,0.27621420657215334,33.2,37.0,3.1
2023-11-26,6.5,89.0,0.00012353450960002333,4.23021975871483e-05,0.024693457975880014,0.49124264545223006,33.3,40.0,2.6
2023-11-26,6.5,89.5,0.00011211355761338093,3.756648513334422e-05,0.02104083328883714,0.2950783000630144,32.2,39.4,2.7
2023-11-26,6.5,90.0,0.00011344553577166333,4.178029621100343e-05,0.021097180337986784,0.4660598659522947,34.4,31.4,3.3
2023-11-26,6.5,90.5,0.00012765602707883193,4.026936926187263e-05,0.0243190024982017,0.2846263237951606,33.5,26.8,2.4
2023-11-26,6.5,91.0,0.00011055079148218364,3.854911008454302e-05,0.020035891071387302,0.2528961586417953,32.4,24.6,3.9
2023-11-26,6.5,91.5,0.00012218383211502485,4.002207016357543e-05,0.015497272248180462,0.16971297398805046,33.8,27.1,3.3
2023-11-26,6.5,92.0,0.00012909041722370377,3.716429510227529e-05,0.0231888285107714,0.23939042152988357,35.4,25.8,3.0
2023-11-26,6.5,92.5,0.00012033495046779855,4.0886197136841513e-05,0.015068472607871397,0.3182443574435239,34.4,20.0,3.3
2023-11-26,6.5,93.0,0.00012753791264774578,4.308280447363857e-05,0.015885985673416928,0.040716635546951874,32.4,20.0,2.5
2023-11-26,6.5,93.5,0.00011961101111165552,4.0213038443555735e-05,0.01571252386938327,0.5819614500828632,34.3,15.0,2.5
2023-11-26,6.5,94.0,0.00011974677002247947,4.039042711484196e-05,0.021415619340205902,0.16268507670548982,32.5,15.0,2.8
2023-11-26,6.5,94.5,0.0001279651474991021,4.342053926459945e-05,0.018115681559527825,0.4608039597273961,32.4,15.0,2.2
2023-11-26,6.5,95.0,0.00011617843195887497,4.3059723316538455e-05,0.01561692359864544,0.2580872892900542,31.7,15.0,3.9
2023-11-26,6.5,95.5,0.00011652785516197462,3.9377820338827235e-05,0.020130396538113632,0.4399228575670492,33.0,15.0,2.3
2023-11-26,6.5,96.0,0.00012941986759249977,4.4550022643493734e-05,0.015272259439987878,0.39466002258996474,34.9,15.0,2.8
2023-11-26,6.5,96.5,0.00012009691626518319,4.133564379305868e-05,0.023302100870570757,0.19601559278747976,33.3,15.0,2.7
2023-11-26,6.5,97.0,0.00011401015898777927,4.072832401325557e-05,0.019221497903930296,0.15837658357424306,34.0,15.0,2.3
2023-11-26,6.5,97.5,0.0001294197381282405,4.459212159982345e-05,0.01687800486075522,0.27850642595407626,34.0,15.0,2.3
2023-11-26,6.5,98.0,0.00012018311959117291,3.6275611533756476e-05,0.02108020489349228,0.23212548081277182,34.5,15.0,3.3
2023-11-26,7.0,68.0,0.00011680993674483095,4.157113675090745e-05,0.0151783307190415,0.24521243445825072,34.0,48.2,2.5
2023-11-26,7.0,68.5,0.0001230072076492292,4.146659740286325e-05,0.017119580584717405,-0.09131872876933894,32.9,48.4,2.3
2023-11-26,7.0,69.0,0.00011687036338914976,4.3443589804979376e-05,0.022690592484040394,0.27985278731159613,34.7,64.6,2.2
2023-11-26,7.0,69.5,0.00012208054055212153,3.954197308392357e-05,0.01526617647890904,-0.030492681504439734,34.6,49.7,2.7
2023-11-26,7.0,70.0,0.00012581283773504306,3.739701798079195e-05,0.022869829858100047,0.27708306495993223,34.3,63.4,2.5
2023-11-26,7.0,70.5,0.00012188745382299585,4.404012582631192e-05,0.02053304740852418,0.6104404901024244,34.1,68.9,2.3
2023-11-26,7.0,71.0,0.00012479583103826175,4.0133922096371694e-05,0.015376259554777758,0.36302993324840865,32.9,64.6,2.2
2023-11-26,7.0,71.5,0.00012555538647939985,4.2726979026333904e-05,0.022749960572973293,0.2216288804091432,33.1,69.7,2.8
2023-11-26,7.0,72.0,0.00012265553406103346,4.0633129977530585e-05,0.023597613966233312,0.4255457853215099,32.8,62.4,4.4
2023-11-26,7.0,72.5,0.0001126756266001835,4.201226486355919e-05,0.016970806950982947,0.15874295557380533,32.8,74.4,2.7
2023-11-26,7.0,73.0,0.00011419506276193119,3.6705360623225606e-05,0.02104151089442114,0.40599964306823944,33.9,62.1,2.3
2023-11-26,7.0,73.5,0.00011944708401448784,4.247547027267656e-05,0.023513765463639546,0.362078480282111,32.5,61.6,3.1
2023-11-26,7.0,74.0,0.00011069148207896884,4.4164484571256675e-05,0.022154884639332593,0.3516786055602974,33.5,54.7,2.6
2023-11-26,7.0,74.5,0.00011387081832188186,4.4534881160037315e-05,0.024721366702580017,0.03001657935972274,31.4,59.4,3.2
2023-11-26,7.0,75.0,0.00012540310046519213,3.746557910807647e-05,0.02251966136523975,0.2941171548600628,33.2,60.6,2.3
2023-11-26,7.0,75.5,0.00011562483812380158,3.983520701706185e-05,0.017595079793199662,0.24454990744339564,31.9,54.3,3.0
2023-11-26,7.0,76.0,0.00011279593642794776,4.366054990289319e-05,0.02224075492959327,0.4213073088185084,35.8,47.8,3.0
2023-11-26,7.0,76.5,0.00011260003058661119,3.644346674479702e-05,0.021999724208718395,0.1721050337848546,32.9,45.4,2.6
2023-11-26,7.0,77.0,0.00011043249128549334,3.59933196090878e-05,0.021929613841148932,0.29599997190326227,34.9,38.1,3.0
2023-11-26,7.0,77.5,0.00012603775236812013,3.786421399336418e-05,0.01645306891390977,0.07404097765322395,34.5,33.4,2.5
2023-11-26,7.0,78.0,0.00011872003264161001,3.704104054782071e-05,0.022079478660576003,0.2647895949365449,32.8,41.2,3.1
2023-11-26,7.0,78.5,0.00011361732360224,4.494410062719379e-05,0.019982978524748427,0.3823127503418413,32.3,39.3,2.6
2023-11-26,7.0,79.0,0.00012960926521550574,4.375690753016287e-05,0.024307218401482446,0.46843413114351296,32.2,57.5,3.3
2023-11-26,7.0,79.5,0.00012651642053615868,4.1027525717560636e-05,0.020933921364461802,0.3406156353999743,34.2,51.3,2.2
2023-11-26,7.0,80.0,0.00011997631356400715,3.9564274746262493e-05,0.016753515796726518,0.19655734467181207,32.4,50.7,2.5
2023-11-26,7.0,80.5,0.0001187530060409601,4.1969848572311916e-05,0.022289903406367537,-0.036505592417162724,33.3,57.4,2.9
2023-11-26,7.0,81.0,0.0001259748413621524,3.589954012570182e-05,0.02273595882331169,0.267049822598287,33.9,59.2,2.6
2023-11-26,7.0,81.5,0.00012291622443094338,4.040215913417469e-05,0.01937056927002254,0.40100802098182237,33.5,68.1,2.4
2023-11-26,7.0,82.0,0.00011323231939574301,3.63250629957346e-05,0.018695744957623606,0.16826221438721387,33.7,64.8,2.3
2023-11-26,7.0,82.5,0.00012447170064174275,3.724702700377783e-05,0.01746041304380933,0.3027416346789133,32.8,68.6,3.2
2023-11-26,7.0,83.0,0.00012008053372313827,4.058861145745934e-05,0.01788139195413407,0.3228887755324339,33.5,72.7,4.0
2023-11-26,7.0,83.5,0.00012280096811299453,4.1010407852753444e-05,0.01989609051083101,0.02153168221425894,33.0,62.8,2.9
2023-11-26,7.0,84.0,0.00011059208707022467,3.860162418078267e-05,0.022341798570345395,0.11385316404619694,34.1,62.8,2.4
2023-11-26,7.0,84.5,0.00011890537947404755,4.286912027874129e-05,0.02085330658192319,0.11080047504777502,32.2,62.9,2.4
2023-11-26,7.0,85.0,0.00011260367256249682,4.173525085728375e-05,0.02328973582540881,0.1840271945901398,33.5,68.6,2.9
2023-11-26,7.0,85.5,0.00012021858509109324,4.3000978971386366e-05,0.015843333600117446,0.21051169328023883,33.5,57.6,2.2
