date,lat,lon,HCHO,NO2,CO,aerosol_index,temp,RH,wind_speed
2023-10-22,6.0,68.0,4.46879019767487e-05,4.211765871423256e-05,0.016035426311496428,0.07445735869443737,32.9,42.6,2.9
2023-10-22,6.0,68.5,4.8189241699117544e-05,3.6985138234743834e-05,0.02347870152088642,0.2101222347652289,33.3,64.4,2.4
2023-10-22,6.0,69.0,3.391656526160933e-05,4.265949997867648e-05,0.022630865594605885,0.22130151562605194,33.4,47.2,2.7
2023-10-22,6.0,69.5,5.0623217662400195e-05,4.200375876368724e-05,0.01720437272422302,0.3272649464363893,33.8,56.1,2.7
2023-10-22,6.0,70.0,3.4658632221270696e-05,3.5401561945041297e-05,0.023454466861699767,0.5708659778784704,32.8,61.0,2.7
2023-10-22,6.0,70.5,4.3631029466183247e-05,4.3762552572759886e-05,0.018550806642119964,0.2609793561326643,34.1,65.7,2.6
2023-10-22,6.0,71.0,3.992405068956738e-05,3.958613306783897e-05,0.02464234367718693,0.14649094526251358,33.7,57.1,4.3
2023-10-22,6.0,71.5,3.814750168899406e-05,3.811947898076068e-05,0.020899236947625504,0.489681420599673,34.0,64.2,3.2
2023-10-22,6.0,72.0,4.497152662314406e-05,3.7277662556235396e-05,0.024479773214957486,0.27597563494683963,33.5,67.1,2.4
2023-10-22,6.0,72.5,5.2165477062288354e-05,3.508859139990263e-05,0.016758392511432636,0.2621964847615421,33.1,71.2,3.4
2023-10-22,6.0,73.0,3.351780717457227e-05,4.3551760240958365e-05,0.01934937982504454,0.16786818291295552,32.4,60.0,2.2
2023-10-22,6.0,73.5,3.9910756845149624e-05,4.130547865957464e-05,0.0248073043155937,0.2052684410327455,33.5,63.9,2.7
2023-10-22,6.0,74.0,3.556427856562613e-05,4.131187161902766e-05,0.023345415303436614,0.17013247282533023,35.4,59.5,2.6
2023-10-22,6.0,74.5,4.328911347633481e-05,3.727829938479113e-05,0.016141926114585058,0.6457067424317375,31.5,50.9,3.3
2023-10-22,6.0,75.0,4.556281691850199e-05,3.713270013686844e-05,0.01871893744894145,0.18763804535350267,33.3,56.3,2.3
2023-10-22,6.0,75.5,4.2357496642082915e-05,4.407932253505488e-05,0.019015332980243202,0.18663444506449323,36.0,53.2,2.1
2023-10-22,6.0,76.0,4.085470798255691e-05,4.44437351052483e-05,0.02025498285283287,-0.03221145886691529,33.5,38.3,3.4
2023-10-22,6.0,76.5,3.8134865682909e-05,4.3900058195838254e-05,0.022753145489683973,0.6107416548776188,35.2,49.3,2.4
2023-10-22,6.0,77.0,3.289813560260484e-05,3.616641731837956e-05,0.01823008028380796,0.46702160919899705,34.5,38.1,2.8
2023-10-22,6.0,77.5,3.933011220907769e-05,4.0417141290546174e-05,0.02255700455613084,0.21139251485967964,33.5,40.2,2.9
2023-10-22,6.0,78.0,4.3636073361033184e-05,3.702840022193701e-05,0.01876024097749903,0.19726560791274636,33.3,44.7,2.2
2023-10-22,6.0,78.5,4.484792199683175e-05,3.764255061401684e-05,0.019470269034724787,0.17124308826092044,34.5,43.0,2.4
2023-10-22,6.0,79.0,5.079516095090794e-05,4.1825325536211174e-05,0.015460096785544157,0.47467744931134714,33.5,46.7,2.1
2023-10-22,6.0,79.5,4.853671825834105e-05,4.4734440362174394e-05,0.023442864757889446,-0.09047135668733541,33.3,44.8,2.7
2023-10-22,6.0,80.0,3.8966816127596994e-05,4.2217825857989694e-05,0.016090321934371803,-0.004880897482057833,34.3,48.6,2.3
2023-10-22,6.0,80.5,4.725371643114705e-05,4.454725888431385e-05,0.01901143357352001,0.09559983726701377,32.9,45.3,3.0
2023-10-22,6.0,81.0,3.75686442413432e-05,3.708285722712249e-05,0.02423828545416503,0.13592040031646813,33.6,65.2,3.2
2023-10-22,6.0,81.5,4.1508151752717193e-05,4.186819145363081e-05,0.02131562095988208,0.4284871538802463,34.5,67.3,3.5
2023-10-22,6.0,82.0,4.7654581433066056e-05,3.722894707114728e-05,0.016434843257297087,0.2164046870701421,35.4,62.0,3.6
2023-10-22,6.0,82.5,4.962105201622219e-05,3.693771534709212e-05,0.017674795845823318,0.36701599027587284,33.7,66.0,2.4
2023-10-22,6.0,83.0,3.434436188597745e-05,3.690565063803009e-05,0.01509182982872529,0.3407814495824564,33.7,66.7,2.7
2023-10-22,6.0,83.5,5.0139539198799896e-05,3.901431588896921e-05,0.023508514070831155,0.2828266316954079,33.0,70.3,4.1
2023-10-22,6.0,84.0,5.0197450702704535e-05,4.3801126660166076e-05,0.022213579820272937,0.22382607058358783,33.7,62.9,3.5
2023-10-22,6.0,84.5,4.9684415530453e-05,4.092903106731848e-05,0.01583883671824921,0.2274890120544642,33.2,57.7,2.6
2023-10-22,6.0,85.0,3.8088884572320264e-05,4.063330089496882e-05,0.018803853343180316,0.16764752461869095,33.9,62.9,2.3
2023-10-22,6.0,85.5,3.873462089581766e-05,4.4032332944623146e-05,0.022676655482223,0.2711079623657348,33.6,59.7,2.4
2023-10-22,6.0,86.0,4.237778048082461e-05,4.2687031683646476e-05,0.01831059206635807,0.1013491637512822,33.9,58.1,2.6
2023-10-22,6.0,86.5,4.646985080442241e-05,4.21012915140297e-05,0.022419323018874115,0.3676988700885204,32.8,56.9,2.3
2023-10-22,6.0,87.0,3.6833690799763595e-05,3.650015266085152e-05,0.023118782833055792,-0.0007504564699583605,34.7,45.6,2.2
2023-10-22,6.0,87.5,3.478207012441136e-05,4.4662427725893936e-05,0.02017776168948266,0.1520345933648758,32.1,42.1,2.7
2023-10-22,6.0,88.0,4.262694216014113e-05,4.120671682871558e-05,0.021619976203047692,0.4664013928385352,34.2,46.4,2.7
2023-10-22,6.0,88.5,4.86949713106024e-05,3.8910462710911286e-05,0.019920270188007516,0.2529246844659829,33.9,38.4,3.0
2023-10-22,6.0,89.0,4.454571506915744e-05,4.4241867810432874e-05,0.024926098342943667,0.28611236130569495,34.3,38.2,3.0
2023-10-22,6.0,89.5,3.9865671852037165e-05,3.673329054090917e-05,0.019227539149669556,0.34788289297870906,33.7,29.2,2.3
2023-10-22,6.0,90.0,4.554107938901797e-05,4.413832063193499e-05,0.020737166245654897,0.47304055132240697,34.1,30.3,2.9
2023-10-22,6.0,90.5,4.742138777676803e-05,3.626937479688251e-05,0.021001739851521033,0.45217512344254185,33.6,32.9,2.4
2023-10-22,6.0,91.0,4.192499582164796e-05,3.886668392998505e-05,0.021739876019559273,0.4829045155675334,33.1,25.5,3.0
2023-10-22,6.0,91.5,4.962325972851597e-05,4.1120035387636234e-05,0.02164592033923478,0.32820845591228476,33.5,32.2,3.8
2023-10-22,6.0,92.0,5.120536662789965e-05,3.680433106141375e-05,0.022001923626855747,0.6198637345695567,33.1,15.0,2.2
2023-10-22,6.0,92.5,3.616885436303571e-05,3.757405359768714e-05,0.01884930205361042,0.06299160548788899,34.2,15.2,2.8
2023-10-22,6.0,93.0,5.052036042396574e-05,4.132419472774703e-05,0.015836563798049215,0.26520994495944167,34.0,15.0,2.6
2023-10-22,6.0,93.5,3.7976415012513264e-05,4.4851869295249914e-05,0.02208875108443641,0.2865116836259636,32.7,15.0,3.9
2023-10-22,6.0,94.0,3.339947636123001e-05,3.5190387576164684e-05,0.01739497421198744,0.49375992793767853,33.8,15.0,3.2
2023-10-22,6.0,94.5,3.777871180772751e-05,4.145259365360709e-05,0.023974450010508956,0.426763165649588,32.4,15.8,2.2
2023-10-22,6.0,95.0,4.160780210234789e-05,3.784796670392016e-05,0.019548874830828098,0.36294711800397084,33.7,15.0,2.2
2023-10-22,6.0,95.5,3.702652122759681e-05,4.024551636606047e-05,0.021483228286468068,0.2747272580133543,34.6,15.0,2.8
2023-10-22,6.0,96.0,3.3349287630566326e-05,4.412087696837056e-05,0.024846194608491034,0.24931057497883088,33.1,15.0,2.2
2023-10-22,6.0,96.5,3.2910413337781755e-05,4.403780443475911e-05,0.022605565753344402,0.2951549389683399,34.3,15.0,3.2
2023-10-22,6.0,97.0,3.9422780195741335e-05,4.448733767979455e-05,0.01843638844095456,0.430631930393937,35.1,15.0,2.6
2023-10-22,6.0,97.5,4.316968202198037e-05,4.1976967968562264e-05,0.01775219671737814,0.34877525475334503,33.7,15.0,2.6
2023-10-22,6.0,98.0,4.130093452520914e-05,3.579112817617294e-05,0.01555127098512041,0.13126612455688094,32.7,15.0,2.2
2023-10-22,6.5,68.0,3.3738306482312796e-05,4.357032489439547e-05,0.020184355684042764,0.28540418333297524,33.6,50.1,2.9
2023-10-22,6.5,68.5,3.652506619873845e-05,4.346993200432032e-05,0.019955668013477132,0.40416661942710075,34.7,50.1,3.5
2023-10-22,6.5,69.0,3.450496904447348e-05,4.058620883433098e-05,0.022094453095027028,0.5483779437139824,33.0,54.3,2.4
2023-10-22,6.5,69.5,4.493269028102207e-05,4.417978634290081e-05,0.021901256287205427,0.26413470847224507,33.9,49.8,2.6
2023-10-22,6.5,70.0,3.689444954071992e-05,3.71382732073546e-05,0.016488873317616254,0.45262596058925453,32.4,68.1,2.2
2023-10-22,6.5,70.5,3.320502497292647e-05,4.383140848601518e-05,0.019582711257668566,0.26772598872600084,35.3,57.4,3.4
2023-10-22,6.5,71.0,4.346362225454991e-05,4.095723744437614e-05,0.017445135603790064,0.5373583765939453,32.6,64.8,2.2
2023-10-22,6.5,71.5,4.186551821565076e-05,4.08642031239176e-05,0.02367054275533407,0.3729100505908881,32.2,61.5,2.8
2023-10-22,6.5,72.0,3.493326968638272e-05,4.271139010760992e-05,0.01892609179954826,0.33306997954367246,31.8,63.2,3.0
2023-10-22,6.5,72.5,3.9581293300304765e-05,3.779055309039827e-05,0.015360379181504322,0.5448680650499974,31.8,58.5,3.3
2023-10-22,6.5,73.0,4.499600775745859e-05,4.468412077135749e-05,0.024498927334981786,0.24068564305791265,33.0,71.9,3.5
2023-10-22,6.5,73.5,4.315701710898883e-05,4.2109179701843154e-05,0.02272463851660235,0.5518445604121613,35.0,66.8,3.0
2023-10-22,6.5,74.0,3.54822227650964e-05,4.403444464446483e-05,0.0235750841363602,0.17780655228993691,33.4,66.5,2.5
2023-10-22,6.5,74.5,4.210777857020873e-05,4.067160316472716e-05,0.016971473647801043,0.3737067444806656,34.0,52.1,3.0
2023-10-22,6.5,75.0,4.601788668737213e-05,3.921328107640172e-05,0.01931516824497444,0.2315363653882024,31.9,57.5,3.0
2023-10-22,6.5,75.5,3.609117346702133e-05,3.609504176813337e-05,0.023263858868964798,0.15266319912481605,33.5,51.0,2.5
2023-10-22,6.5,76.0,4.6144732228179e-05,4.381186046838704e-05,0.021407002790888814,0.45346854281627524,34.5,56.7,3.5
2023-10-22,6.5,76.5,4.7917572513009394e-05,3.8507131965731436e-05,0.01985035778510236,0.323617347579371,33.0,42.8,4.0
2023-10-22,6.5,77.0,3.743445458055363e-05,4.328824997200371e-05,0.02016565803496834,0.2016976869753999,33.5,48.8,2.3
2023-10-22,6.5,77.5,4.662896935303044e-05,4.049224841893241e-05,0.01892426599111065,0.44725988930082006,33.6,36.8,3.1
2023-10-22,6.5,78.0,3.826632529463108e-05,3.838468814263585e-05,0.016327413658454408,0.4283300229092025,32.1,48.3,2.5
2023-10-22,6.5,78.5,4.718101046890322e-05,4.2638281864923126e-05,0.023472520355552844,0.3095117262067262,32.3,37.9,2.9
2023-10-22,6.5,79.0,4.218548019229114e-05,3.924531310485459e-05,0.019607375724052918,0.40947015786741325,33.2,56.5,3.1
2023-10-22,6.5,79.5,4.3713166056163726e-05,3.700690181840732e-05,0.023873316598346198,0.17893171617142478,32.4,53.7,2.4
2023-10-22,6.5,80.0,4.976009218496469e-05,3.677752834791898e-05,0.023351508948936835,0.40079206679688156,34.8,47.9,2.6
2023-10-22,6.5,80.5,5.025341290281868e-05,3.5436566088353755e-05,0.019770235289059686,0.5453937573398545,33.6,57.3,2.4
2023-10-22,6.5,81.0,3.7078072133104855e-05,4.1917931737786445e-05,0.017149949726172765,0.34809723305691503,34.3,57.5,2.9
2023-10-22,6.5,81.5,3.853001559618239e-05,4.059024865143796e-05,0.020912382491031594,0.35210188865017905,33.3,60.9,2.5
2023-10-22,6.5,82.0,4.8898198610263176e-05,4.2773095250174486e-05,0.020892424794207668,0.32368621023840344,35.1,66.5,2.2
2023-10-22,6.5,82.5,4.9568076572671696e-05,4.2028602535903886e-05,0.02361213092704797,0.597741516026876,32.6,62.2,2.2
2023-10-22,6.5,83.0,3.457169770901187e-05,4.443665273718219e-05,0.01588608947286383,0.49655171249215824,33.0,61.5,2.6
2023-10-22,6.5,83.5,3.8128396439516955e-05,3.605767261501554e-05,0.01907090151559203,0.5509394110487791,34.4,64.8,2.3
2023-10-22,6.5,84.0,4.796230535611968e-05,4.2338710312106856e-05,0.022957788703995393,0.24450930938473409,35.8,55.8,3.2
2023-10-22,6.5,84.5,4.47607236118936e-05,3.9168900264691e-05,0.016992704169150344,0.6677935774040732,33.6,62.6,3.3
2023-10-22,6.5,85.0,4.954240919596346e-05,4.039566987785041e-05,0.020525680728553267,0.050374705412851745,34.3,50.3,3.1
2023-10-22,6.5,85.5,3.953636770857573e-05,4.4698444192921626e-05,0.01927852403105212,0.21138208583858342,33.4,63.0,2.9
2023-10-22,6.5,86.0,4.648249057987814e-05,4.087173426895661e-05,0.019198007374349447,0.4369179373688502,32.6,47.0,3.4
2023-10-22,6.5,86.5,3.676360190460924e-05,4.3742174994987606e-05,0.017452256270911966,0.389516487778087,33.0,49.3,3.0
2023-10-22,6.5,87.0,4.075814913487412e-05,4.058598545574862e-05,0.022690178166289675,0.1549325418995486,33.3,49.9,3.3
2023-10-22,6.5,87.5,4.672858711360905e-05,4.3522371898465746e-05,0.019829820928403175,0.337583668701705,32.8,47.9,3.6
2023-10-22,6.5,88.0,4.549308917600042e-05,4.179407884167961e-05,0.019293855308352967,0.1430643184881511,32.4,49.8,2.3
2023-10-22,6.5,88.5,3.771683845214041e-05,4.136619170814384e-05,0.02031288252047067,0.18610619261387618,35.1,47.5,2.7
2023-10-22,6.5,89.0,5.096918894802119e-05,3.709630084224794e-05,0.02194410708752214,0.16801204175226953,32.6,28.6,4.1
2023-10-22,6.5,89.5,3.7716137358351665e-05,4.460905234470819e-05,0.023362832986382108,0.16803201165477483,33.3,31.4,3.3
2023-10-22,6.5,90.0,4.3879787442698996e-05,4.496465399317775e-05,0.01698395968887308,0.428000774902751,33.6,44.7,2.5
2023-10-22,6.5,90.5,4.322923054776278e-05,4.308462363184049e-05,0.023221067268700296,0.46311408922698216,33.1,24.0,2.4
2023-10-22,6.5,91.0,4.923802426677907e-05,4.17613288513882e-05,0.020489219728432363,0.136511311277379,34.2,27.9,2.4
