date,lat,lon,HCHO,NO2,CO,aerosol_index,temp,RH,wind_speed
2023-10-30,6.0,68.0,4.162884317949636e-05,4.13180459464813e-05,0.017384258500232414,0.4542272071304452,31.2,52.2,2.6
2023-10-30,6.0,68.5,4.5044956784599165e-05,4.2795210500413994e-05,0.01888881030519046,0.445172611919187,33.4,51.8,2.3
2023-10-30,6.0,69.0,4.8764949175770814e-05,3.666543203095001e-05,0.021194953826820954,0.5914334470074888,33.0,45.9,3.5
2023-10-30,6.0,69.5,3.972391908821999e-05,3.81517301492711e-05,0.01507052717995997,0.49039516631584734,33.0,50.8,3.8
2023-10-30,6.0,70.0,4.524901706583047e-05,3.746315063440619e-05,0.01617596988016536,0.15634191436212733,33.0,57.1,2.3
2023-10-30,6.0,70.5,5.1703929750766126e-05,3.993847799988392e-05,0.016593884699946552,0.39977168438534405,34.2,61.8,3.2
2023-10-30,6.0,71.0,5.3602305669904094e-05,4.34213513864533e-05,0.015746984228136546,0.5595119550820742,34.8,62.1,2.3
2023-10-30,6.0,71.5,5.3501949128759665e-05,3.7255927713339785e-05,0.022154029769550082,0.1344753222177226,32.3,63.2,3.1
2023-10-30,6.0,72.0,4.8912886175174964e-05,4.176363971158982e-05,0.01773340365156814,0.025558675627689542,32.8,67.1,2.2
2023-10-30,6.0,72.5,3.888149112154756e-05,4.3179584418893495e-05,0.022288194717171528,0.2849161145364843,34.7,65.8,3.3
2023-10-30,6.0,73.0,3.764312917025207e-05,3.571598502488825e-05,0.01726239404406901,0.44530543317290805,34.5,66.3,3.0
2023-10-30,6.0,73.5,5.311837525859625e-05,3.6522739477826886e-05,0.020045188439405073,0.32667016472623717,33.5,68.2,2.7
2023-10-30,6.0,74.0,3.600089713934848e-05,3.5056218410706104e-05,0.01580392859749988,0.15493227447254407,34.4,59.8,2.5
2023-10-30,6.0,74.5,4.122203775719924e-05,4.4162434494424463e-05,0.02308172297703716,0.2136806533739115,35.1,60.1,2.6
2023-10-30,6.0,75.0,4.052400176970029e-05,3.684895392825571e-05,0.024020286661766255,0.21059668700486472,33.7,37.1,2.5
2023-10-30,6.0,75.5,4.728710499810919e-05,3.665712195908712e-05,0.023579508312947285,0.3227847114024909,33.0,50.4,2.5
2023-10-30,6.0,76.0,3.68351405426042e-05,4.32751767277592e-05,0.021977854128383163,0.30450998333366974,32.7,56.9,4.4
2023-10-30,6.0,76.5,3.9977191252634315e-05,3.770592831815654e-05,0.016081214270815835,0.3816521650492284,31.2,36.4,3.9
2023-10-30,6.0,77.0,3.768614592785328e-05,4.210322597517166e-05,0.020212069699635665,0.4235090277777884,33.5,37.8,3.0
