date,lat,lon,HCHO,NO2,CO,aerosol_index,temp,RH,wind_speed
2023-11-10,6.0,68.0,7.492911361466583e-05,4.1820965618392445e-05,0.021563199414090347,0.31816461862065437,34.0,57.2,3.1
2023-11-10,6.0,68.5,8.610787856526464e-05,4.0725754578306706e-05,0.024034198694835404,0.23751125823835711,33.6,56.3,2.2
2023-11-10,6.0,69.0,7.572328516344357e-05,4.169781285764676e-05,0.019092247374392326,0.2247817481871039,33.3,49.3,2.2
2023-11-10,6.0,69.5,7.110205554508334e-05,4.054760302945144e-05,0.02239926538239519,0.24130561537756456,35.2,60.4,3.7
2023-11-10,6.0,70.0,7.719863659410187e-05,3.944423867713837e-05,0.023917850974497706,0.6091119318120917,33.5,49.3,3.5
2023-11-10,6.0,70.5,7.94384929540141e-05,3.5299475327123665e-05,0.01987029265834256,0.07117081329626404,33.5,63.8,3.2
2023-11-10,6.0,71.0,7.68904597074106e-05,3.711536182586299e-05,0.021117993652715803,0.45243765990678275,34.8,58.4,2.7
2023-11-10,6.0,71.5,7.697932169050734e-05,4.349871558048857e-05,0.023852057023510335,0.24621161677139458,33.0,67.1,2.1
2023-11-10,6.0,72.0,7.109423473896467e-05,3.530317473557716e-05,0.020765323660231056,0.3592810425145513,33.6,64.2,2.7
2023-11-10,6.0,72.5,7.593276332061108e-05,3.565326293636743e-05,0.023039001904533174,0.37186449108323194,33.0,61.5,3.4
2023-11-10,6.0,73.0,8.305963995143117e-05,3.852858349515424e-05,0.02298479932326792,0.22867225841455785,31.5,64.6,2.6
2023-11-10,6.0,73.5,8.052753495780884e-05,4.397965437390766e-05,0.019854424162118352,0.3976947319120165,33.7,63.5,2.5
2023-11-10,6.0,74.0,8.469027580586315e-05,4.20971840660107e-05,0.016918138717177768,0.2760561322068358,34.9,63.3,3.2
2023-11-10,6.0,74.5,7.485333555202414e-05,4.3942792205007344e-05,0.01690137832846532,0.300478404920066,33.4,54.8,4.2
2023-11-10,6.0,75.0,8.272126908307895e-05,3.809855164302691e-05,0.024692682932733336,0.2961676166543399,33.3,47.8,3.6
2023-11-10,6.0,75.5,8.190825157639228e-05,3.621753179827682e-05,0.015062294417143175,0.47980931911214975,33.8,51.5,3.7
2023-11-10,6.0,76.0,7.61025857224245e-05,3.834188746600131e-05,0.02176247399345224,0.3161552085703712,34.3,46.3,2.3
2023-11-10,6.0,76.5,8.383333520816223e-05,3.933041589085527e-05,0.018794164872920627,0.2429271182459134,34.3,46.1,2.4
2023-11-10,6.0,77.0,8.093008363116288e-05,4.349665518714288e-05,0.016791722573055237,0.22938143477657572,32.9,41.1,2.8
2023-11-10,6.0,77.5,7.037289351794416e-05,4.464320579419489e-05,0.01740579025768901,0.1782565813443961,34.8,40.9,2.7
2023-11-10,6.0,78.0,8.196546477774103e-05,3.645889531259743e-05,0.0248039473778083,0.11495162238941928,32.3,38.8,2.4
2023-11-10,6.0,78.5,8.450238346032842e-05,4.45441864781762e-05,0.024339460304416857,0.27038111857960223,34.1,41.8,3.1
2023-11-10,6.0,79.0,7.889629287046022e-05,4.1451696550751194e-05,0.023423691099450326,0.3693230605372533,34.7,47.5,2.6
2023-11-10,6.0,79.5,8.282566561604041e-05,4.200511734587213e-05,0.024327239604839332,0.3598089988703063,32.6,42.5,2.7
2023-11-10,6.0,80.0,8.282218011781739e-05,3.93889083517866e-05,0.021384583968535577,0.14812816231724768,31.8,51.6,3.6
2023-11-10,6.0,80.5,6.946152914316558e-05,3.5157073506471786e-05,0.016964166496544836,0.11786439904129906,34.8,56.7,3.7
2023-11-10,6.0,81.0,8.129754353706417e-05,3.786626012886446e-05,0.024296908875458115,0.37759466179447554,33.9,54.0,2.8
2023-11-10,6.0,81.5,8.320942264839715e-05,3.8445795938658205e-05,0.016974910619204128,0.334164291185182,32.0,62.9,2.9
2023-11-10,6.0,82.0,7.815547992036673e-05,3.798502341948118e-05,0.02343017841040023,0.19325247913389032,33.7,68.0,2.2
2023-11-10,6.0,82.5,8.911624785921374e-05,3.600907538754259e-05,0.02201158132211632,0.44222365250738715,33.1,60.7,3.3
2023-11-10,6.0,83.0,7.087271588780793e-05,4.159245721287224e-05,0.015100289813631766,0.2529804645780701,33.9,66.6,3.1
2023-11-10,6.0,83.5,8.315270423238842e-05,3.925959623914286e-05,0.022761399950790327,0.4794692641502528,33.9,59.8,3.3
2023-11-10,6.0,84.0,7.053498357786393e-05,3.9972042470280164e-05,0.017822387305371643,0.13243761953438613,32.4,50.7,3.4
2023-11-10,6.0,84.5,8.901495542823415e-05,4.236991889224638e-05,0.024824812942517403,0.21402268182537934,31.8,62.3,2.3
2023-11-10,6.0,85.0,8.165017975173495e-05,4.2344344125538605e-05,0.02147452656210396,0.34721486856073003,32.3,56.2,2.3
2023-11-10,6.0,85.5,8.802023227999584e-05,4.215476098788175e-05,0.015158650297616148,0.13438689475301924,34.1,61.0,2.8
2023-11-10,6.0,86.0,8.71747409032139e-05,4.2856039856617895e-05,0.016387560040610125,0.40306232743121484,33.2,52.3,3.6
2023-11-10,6.0,86.5,8.52684486936539e-05,4.478970559796065e-05,0.015103921979787887,0.18913506654730317,32.7,47.5,2.5
2023-11-10,6.0,87.0,8.381609066417517e-05,4.421218781626529e-05,0.02083826469010954,0.6239829326236597,33.7,47.9,2.6
2023-11-10,6.0,87.5,7.570882459472173e-05,3.5614292099789596e-05,0.01801498171356614,0.35467226454214895,32.4,56.7,2.5
2023-11-10,6.0,88.0,8.245821078267785e-05,3.990130425828796e-05,0.016976070657996608,0.42948812975740785,34.6,42.7,2.3
2023-11-10,6.0,88.5,8.258331830941522e-05,4.034812290059041e-05,0.018239904769611806,0.15685795408728526,32.1,43.0,3.4
2023-11-10,6.0,89.0,7.189905170518115e-05,4.200504040115167e-05,0.023406287103085774,0.4286501091867462,34.1,39.9,2.3
2023-11-10,6.0,89.5,8.044718898068402e-05,4.37637135822343e-05,0.023067855929302543,0.12695608503186895,33.7,39.1,3.9
2023-11-10,6.0,90.0,6.943863722576153e-05,3.828551551391721e-05,0.021407698429021037,0.34239889285667274,32.6,33.4,2.2
2023-11-10,6.0,90.5,6.979530372617151e-05,3.891941257022977e-05,0.020825259618433897,0.45451171072718444,33.5,37.4,2.5
2023-11-10,6.0,91.0,8.888244972643988e-05,3.919778061460956e-05,0.023774793301358378,0.27874133482549895,32.7,34.1,2.6
2023-11-10,6.0,91.5,8.526228729227441e-05,3.930019733203525e-05,0.01958258087038522,0.14768713722034743,33.0,21.2,2.5
2023-11-10,6.0,92.0,8.911904417053149e-05,3.637527550201691e-05,0.016254572940741105,0.5337736692038975,33.1,25.6,2.3
2023-11-10,6.0,92.5,7.919205332402186e-05,4.42591448750134e-05,0.024417263462946044,0.4594803921892324,35.1,34.5,3.7
2023-11-10,6.0,93.0,7.778325334791898e-05,3.935341761541624e-05,0.018279350385932182,0.27225801945166206,33.6,15.0,2.4
2023-11-10,6.0,93.5,8.310742440844302e-05,4.303653856214613e-05,0.016422934170297467,-0.14090397761750773,34.0,16.0,2.3
2023-11-10,6.0,94.0,8.649295611664527e-05,4.261277883316707e-05,0.018236289269587043,0.16828494329429303,33.8,15.0,2.1
2023-11-10,6.0,94.5,7.23024906328194e-05,4.331225137499127e-05,0.023166326370045186,0.2688804264163648,33.0,16.0,2.5
2023-11-10,6.0,95.0,6.951829194212998e-05,4.0013286221010303e-05,0.0217983596594504,0.30126035051127564,33.4,15.0,2.1
2023-11-10,6.0,95.5,7.336193734142398e-05,4.16116371657427e-05,0.019549399578272633,0.1917627482080853,33.3,15.0,2.2
2023-11-10,6.0,96.0,7.127853970497352e-05,3.66207948672328e-05,0.0223814294523805,0.14695101226905033,35.6,15.0,3.8
2023-11-10,6.0,96.5,7.352117443959611e-05,4.071277659365663e-05,0.024395396634746498,0.27573279039333426,34.0,15.0,2.2
2023-11-10,6.0,97.0,8.197501293656325e-05,4.104061545084815e-05,0.022047693444891766,0.44340569546849246,34.5,15.0,2.7
2023-11-10,6.0,97.5,8.453601132081645e-05,3.672313621035245e-05,0.017519057763109233,0.3418076649083636,36.4,15.0,3.1
