date,lat,lon,HCHO,NO2,CO,aerosol_index,temp,RH,wind_speed
2023-11-21,6.0,68.0,0.0001098607425647185,3.926199124289651e-05,0.021767846251063237,0.3459483226097005,34.0,49.0,2.2
2023-11-21,6.0,68.5,0.00011411739721587227,4.0193041343233564e-05,0.023557376675535577,0.2649423723065873,32.8,52.5,2.3
2023-11-21,6.0,69.0,0.00011946251830716546,4.471634196356882e-05,0.023157557335737388,0.201126380484393,33.2,51.7,3.1
2023-11-21,6.0,69.5,0.00011007564065366188,3.670382637644222e-05,0.016277498559879536,0.27291522175103483,34.4,62.5,2.4
2023-11-21,6.0,70.0,0.00010885721978689831,4.4377891109341446e-05,0.019864928875341727,0.43131043380223333,34.3,64.6,3.1
2023-11-21,6.0,70.5,0.00011435907434799732,4.2779966085126724e-05,0.02097597786304371,0.22775219661804413,33.8,59.8,3.0
2023-11-21,6.0,71.0,0.0001241359533043663,3.515748372967856e-05,0.019675678823573673,0.1121774595044652,33.7,66.7,3.2
2023-11-21,6.0,71.5,0.00012362158543639305,4.420197060184337e-05,0.017035106874900077,0.6328461876245386,36.1,60.5,3.0
2023-11-21,6.0,72.0,0.00010695437797183222,3.585590232727746e-05,0.015244996296619056,0.1262790615840043,32.0,74.1,2.5
2023-11-21,6.0,72.5,0.00010732309280809452,3.84408439829891e-05,0.01853803034458425,0.22393801619399523,33.6,71.6,2.9
2023-11-21,6.0,73.0,0.0001176542468686274,4.163444913414675e-05,0.02488811348506971,0.38804631971988823,35.3,68.5,3.4
2023-11-21,6.0,73.5,0.00011408581604646693,3.73414001400715e-05,0.022869257055051682,0.2535121582680095,31.5,60.7,4.0
2023-11-21,6.0,74.0,0.00011596092850327707,3.67903576002092e-05,0.018158590849697977,0.15897942073086932,33.6,68.7,2.8
2023-11-21,6.0,74.5,0.00012082237163137886,4.0951666534612824e-05,0.017290754594112955,0.3686321051847199,32.9,67.9,2.8
2023-11-21,6.0,75.0,0.00012243124013544305,3.8283559058238464e-05,0.022145223177752988,0.37290341476033456,32.2,59.4,2.2
2023-11-21,6.0,75.5,0.00011241864997630491,3.668428978343468e-05,0.015781833937064494,0.1873317774293652,31.9,46.2,2.6
2023-11-21,6.0,76.0,0.00010554342984580559,3.5101255890176536e-05,0.022559062543962012,0.3182628206471053,33.5,42.7,3.0
2023-11-21,6.0,76.5,0.00011776773557502766,3.933536409678033e-05,0.018295226521109882,0.2214884231072144,33.5,43.9,2.1
2023-11-21,6.0,77.0,0.00012131383193476944,4.2856589950523814e-05,0.018113756800027053,0.4045919657157435,34.8,42.0,2.7
2023-11-21,6.0,77.5,0.00010908164194570535,4.355496799196221e-05,0.023649654998552226,0.2955829510828558,34.6,41.6,2.8
2023-11-21,6.0,78.0,0.00011214783211008713,4.31447228709213e-05,0.01545351298863741,0.3410126383729233,34.0,46.9,2.3
2023-11-21,6.0,78.5,0.00012061331679766939,4.2128970761057505e-05,0.015597656766118451,0.37834386154958866,31.5,40.4,2.9
2023-11-21,6.0,79.0,0.00010590023381925553,3.767233677917598e-05,0.02234993842135949,0.06843836952936791,33.4,44.8,2.2
2023-11-21,6.0,79.5,0.00012429293699221913,3.975977566070883e-05,0.02011919715165643,0.6632998856299896,32.3,46.3,2.4
2023-11-21,6.0,80.0,0.00011569226534459575,3.6459568168443945e-05,0.015960341547437265,0.1247049475226702,33.2,57.3,2.5
2023-11-21,6.0,80.5,0.00011653660542593303,4.379599776289373e-05,0.017988418603666824,0.1431356954526909,32.8,51.6,2.4
2023-11-21,6.0,81.0,0.00011628404255295618,4.219474561480739e-05,0.021117494696161275,0.39337134956651854,32.2,44.2,2.5
2023-11-21,6.0,81.5,0.00010607903382719377,3.8567488661776745e-05,0.020734883909537493,0.2358840847338169,34.0,57.7,2.9
2023-11-21,6.0,82.0,0.00011552416190172784,4.285325580061443e-05,0.016255616586131623,0.13991853595355644,34.2,68.0,2.8
2023-11-21,6.0,82.5,0.00012388070310251305,3.862088897292631e-05,0.019053355791328986,0.06626398368053443,33.4,66.5,2.7
2023-11-21,6.0,83.0,0.00011701837695788542,3.559091684993695e-05,0.019780526720716982,0.2556890826535475,32.1,67.7,2.7
2023-11-21,6.0,83.5,0.00011191728278832143,4.2705767418181416e-05,0.021971376737507473,0.5466821291607173,33.8,64.7,3.2
2023-11-21,6.0,84.0,0.00011092670053434588,3.9892791374307716e-05,0.02155763906736504,0.4843054742150338,34.0,63.0,2.9
2023-11-21,6.0,84.5,0.00010579767027068504,4.357477760369237e-05,0.0237249845008355,0.2782867827417145,35.1,49.6,2.7
2023-11-21,6.0,85.0,0.00011102566922144325,3.7775624824183776e-05,0.016279242173999384,0.37051127912631937,35.7,59.5,3.3
2023-11-21,6.0,85.5,0.00010735388772735498,4.410965496429108e-05,0.01866819032350808,0.6121137625192858,35.0,67.5,2.8
2023-11-21,6.0,86.0,0.00012386995226884372,4.250152581554627e-05,0.022229443529876804,0.16670815194109978,34.2,47.8,2.8
2023-11-21,6.0,86.5,0.0001100100358638697,3.6402884904398626e-05,0.0209720321969659,0.22641600611402324,32.9,50.4,2.4
2023-11-21,6.0,87.0,0.00011096762576002459,4.219270790912876e-05,0.017749296107052764,0.2483519031683735,33.8,45.2,3.7
2023-11-21,6.0,87.5,0.00011686599849702981,3.9612526090423246e-05,0.02461847974958571,0.28084296427396677,33.3,45.7,2.4
2023-11-21,6.0,88.0,0.00010743643921125935,4.207406971712147e-05,0.02461637352101209,0.3294108931177259,32.8,43.8,2.5
2023-11-21,6.0,88.5,0.00011469264801938966,3.961300816772803e-05,0.0231037056355144,0.29614295443261984,34.6,46.6,2.5
2023-11-21,6.0,89.0,0.00012139070660945701,3.5209095596076093e-05,0.015919229483312217,0.3330520298929196,32.2,32.3,2.6
2023-11-21,6.0,89.5,0.0001233364018474296,3.635104704611942e-05,0.02018843141676447,0.27266003844203096,32.4,37.9,3.2
2023-11-21,6.0,90.0,0.0001068838233988212,4.3746578443167643e-05,0.022011287274323256,0.07662394612506798,32.8,35.1,2.3
2023-11-21,6.0,90.5,0.00011409940349939017,3.968525323669648e-05,0.021414219783403843,0.19929775792647816,33.8,36.0,2.5
2023-11-21,6.0,91.0,0.00012034362302620011,3.785731940310722e-05,0.01921255361871737,0.09065216035092388,32.5,33.2,2.6
2023-11-21,6.0,91.5,0.00012305220758386165,3.689814526761637e-05,0.02460059891992772,0.039070149991788095,32.6,25.4,2.2
2023-11-21,6.0,92.0,0.00010628147885491165,4.218478614797785e-05,0.01648680129761875,0.4177300020896083,33.7,20.6,3.1
2023-11-21,6.0,92.5,0.00011255050522302754,4.376331587137457e-05,0.019102688509552712,0.24584687849293935,32.7,15.0,3.5
2023-11-21,6.0,93.0,0.00010841213426178534,4.396025398493846e-05,0.022221043574731078,0.20372649944669066,33.7,15.0,2.9
2023-11-21,6.0,93.5,0.00011479216042589908,3.860305053770698e-05,0.015555287473830216,0.16045274156508232,32.6,15.0,2.7
2023-11-21,6.0,94.0,0.00011203950117039479,4.250503823913896e-05,0.021622370685258015,0.2512768979521062,32.5,15.0,2.4
2023-11-21,6.0,94.5,0.0001232228429199219,3.933147577201618e-05,0.021342164516999117,0.52637252363569,32.8,15.0,3.1
2023-11-21,6.0,95.0,0.00012148917945016823,3.9315463145896565e-05,0.016372523142367545,0.337328489630033,34.5,18.6,2.8
2023-11-21,6.0,95.5,0.00012482622822838883,4.224847226893865e-05,0.02231106580301709,0.2759309040694327,33.1,15.0,2.9
2023-11-21,6.0,96.0,0.0001176274412733219,4.3163285584700406e-05,0.023891665406456552,0.43516262693207874,32.8,15.0,2.8
2023-11-21,6.0,96.5,0.0001056952852751652,3.977318389114586e-05,0.01536411267614149,0.47267166622668166,34.3,15.0,3.1
2023-11-21,6.0,97.0,0.00011942106963107229,4.2329479840701245e-05,0.017433431606715812,0.3996485985276646,34.1,15.0,2.9
2023-11-21,6.0,97.5,0.00011634142654650268,3.6810199426461424e-05,0.020817088456981853,0.19673265408621904,33.2,15.0,2.8
2023-11-21,6.0,98.0,0.00011603060325067707,4.17280682034083e-05,0.019297689273455883,0.0823834573659987,32.9,15.0,2.5
2023-11-21,6.5,68.0,0.00010865978000390845,3.6023243960618265e-05,0.02322035305577372,0.41791221602675244,32.4,41.4,3.4
2023-11-21,6.5,68.5,0.0001055495025572182,4.4113876533504026e-05,0.02216748100500551,0.3492911350109874,33.9,48.5,2.2
2023-11-21,6.5,69.0,0.00010565952493792356,4.2538830564745965e-05,0.017248553417965738,0.3392751279224385,32.5,50.3,2.3
